,match_id,team_id,game_size,party_size,player_dist_ride,player_dist_walk,player_survive_time,player_kills,team_placement,speed
59,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100031,95,1,0.0,2285.14746,1051.272,0,32,2.173697634865192
60,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100032,95,1,0.0,1565.26514,660.697,2,50,2.369111922711924
61,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100033,95,1,1304.03284,2314.55737,1329.802,2,21,1.7405278154191377
62,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100034,95,1,0.0,712.4261,601.246,1,55,1.1849161574463698
63,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100035,95,1,592.7873,1009.12994,673.3760000000002,0,49,1.4986128700755592
64,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100036,95,1,0.0,35.496376,148.359,0,78,0.2392600111890751
65,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100037,95,1,0.0,1613.10718,1019.25,1,35,1.582641334314447
66,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100038,95,1,2173.10156,2835.49121,1613.3370000000002,0,11,1.7575318795763066
67,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100039,95,1,3897.94043,1206.21619,1142.137,0,28,1.0561046441889197
68,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100040,95,1,0.0,126.344391,182.626,0,77,0.6918203924961397
69,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100041,95,1,0.0,281.040924,383.647,0,62,0.7325508188517049
70,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100042,95,1,0.0,332.992554,320.25,0,66,1.0397893957845432
71,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100043,95,1,1223.26575,1673.6585699999996,1505.192,2,14,1.1119236416350868
72,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100044,95,1,568.1191,2693.52417,1357.662,0,20,1.9839431095515674
73,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100045,95,1,1863.74121,2284.06543,832.4989999999998,0,43,2.7436254337843056
74,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100047,95,1,3693.45654,2915.019,1481.0320000000004,0,16,1.9682349874952054
75,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100048,95,1,0.0,263.224731,247.52,2,70,1.063448331447964
76,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100049,95,1,1031.46265,1606.6969,859.802,0,56,1.8686824408410307
77,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100051,95,1,0.0,198.1307,464.25,0,58,0.42677587506731285
78,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100053,95,1,0.0,118.448769,184.86900000000003,1,76,0.640717313340798
79,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100054,95,1,0.0,14.9920874,94.97,0,91,0.15786129725176373
80,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100055,95,1,0.0,488.391632,611.089,0,54,0.7992152239690127
81,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100056,95,1,884.8858,1107.887,862.717,0,41,1.2841835735241105
82,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100057,95,1,0.0,150.7939,199.483,1,73,0.7559235624088269
83,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100058,95,1,0.0,2690.34277,1961.964,7,1,1.371249813961928
84,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100059,95,1,0.0,503.9325,789.827,1,44,0.6380289607724223
85,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100060,95,1,0.0,131.226547,218.166,0,71,0.601498615732974
86,2U4GBNA0YmmhivBOFUiipklIPVdC0DRgkX88eyhTYGiAnoXrjvEhNQHZMWi8d5y9,100061,95,1,0.0,393.705444,370.213,1,63,1.0634565614929783
